Order_No,Time from Pickup to Arrival
Order_No_13240,3397.2523495020823
Order_No_12289,3402.6331822499424
Order_No_13640,3227.1974781086865
Order_No_7348,2680.526215014156
Order_No_10368,3134.633674864595
Order_No_6499,2998.186483258168
Order_No_16129,2932.737180945768
Order_No_4700,3326.351780124313
Order_No_11499,2680.526215014156
Order_No_14316,3372.060904861646
Order_No_19729,2680.526215014156
Order_No_2709,3265.5286804327015
Order_No_2587,3343.352552459036
Order_No_14584,2651.3408880965617
Order_No_5775,2991.6998008966625
Order_No_5957,3240.1166120700045
Order_No_13108,3021.036430789394
Order_No_8952,3021.036430789394
Order_No_25039,2680.526215014156
Order_No_28178,2680.526215014156
Order_No_9911,3336.748472613622
Order_No_14887,2266.5128308568987
Order_No_25164,2639.875302604617
Order_No_643,2844.793772173624
Order_No_25036,2689.91977200978
Order_No_23513,3134.633674864595
Order_No_9998,2778.8336721976184
Order_No_20542,3240.1166120700045
Order_No_17096,3257.1345004167556
Order_No_6667,3123.5513805602213
Order_No_3386,3114.822970138853
Order_No_7801,3021.036430789394
Order_No_13317,3287.138520089309
Order_No_27525,3287.138520089309
Order_No_28039,2815.0950155886776
Order_No_27356,2687.00091994186
Order_No_19531,3348.7365361143957
Order_No_17221,3227.680393957483
Order_No_14666,2924.096739125351
Order_No_2529,2598.841708875255
Order_No_8108,2932.737180945768
Order_No_22718,3169.410205922228
Order_No_23815,3348.7365361143957
Order_No_355,2321.5572361183476
Order_No_5502,2965.358408227153
Order_No_2279,2718.5350385380307
Order_No_14760,2711.1310754389215
Order_No_16284,3277.82410325564
Order_No_24054,2712.963402459026
Order_No_6308,3348.7365361143957
Order_No_18471,3372.060904861646
Order_No_16885,3277.82410325564
Order_No_6235,3265.5286804327015
Order_No_21139,2639.875302604617
Order_No_8441,3485.1392490557073
Order_No_20358,2815.0950155886776
Order_No_22958,2734.1658203472316
Order_No_9958,3296.522040302203
Order_No_186,3345.385486172552
Order_No_18335,2972.3689867288012
Order_No_8294,3336.664852990602
Order_No_14984,3372.244368952936
Order_No_12808,2803.7474456739856
Order_No_16613,2739.948795473868
Order_No_5967,2680.526215014156
Order_No_13061,2289.494382482146
Order_No_510,2803.7474456739856
Order_No_11737,3171.598113836126
Order_No_9065,2932.737180945768
Order_No_14733,2939.474471717561
Order_No_23792,2724.0114472862424
Order_No_19970,3334.7437491312803
Order_No_5732,2687.00091994186
Order_No_16861,3021.036430789394
Order_No_548,3122.8313863372364
Order_No_3614,2825.0487522705334
Order_No_14685,3081.780082810562
Order_No_14852,3326.351780124313
Order_No_5906,3326.351780124313
Order_No_8086,3294.5535216843805
Order_No_20426,3311.088561634916
Order_No_15713,3021.036430789394
Order_No_5421,3372.060904861646
Order_No_21090,3336.748472613622
Order_No_10249,3336.300648340114
Order_No_23243,2680.526215014156
Order_No_3973,3114.822970138853
Order_No_18105,3372.060904861646
Order_No_18247,2998.186483258168
Order_No_5518,3265.5286804327015
Order_No_14326,2724.0114472862424
Order_No_11696,3354.265491206368
Order_No_25233,3346.8859965113566
Order_No_21758,2928.265657158134
Order_No_13807,3336.748472613622
Order_No_9504,2651.3408880965617
Order_No_19952,2680.526215014156
Order_No_5945,2815.5146728685613
Order_No_21884,3372.244368952936
Order_No_23875,2836.010216951994
Order_No_17475,3399.591165669167
Order_No_11831,2724.0114472862424
Order_No_14853,2815.0950155886776
Order_No_8626,2965.358408227153
Order_No_11618,3114.822970138853
Order_No_6579,3354.265491206368
Order_No_4411,3346.8859965113566
Order_No_13952,2734.1658203472316
Order_No_20612,3372.060904861646
Order_No_14554,3348.7365361143957
Order_No_23765,3287.138520089309
Order_No_15377,2987.1302084894905
Order_No_484,3041.8728922418704
Order_No_20145,2823.7838368233424
Order_No_15587,3265.5286804327015
Order_No_1391,2724.0114472862424
Order_No_21529,2711.1310754389215
Order_No_12180,3134.633674864595
Order_No_26836,3402.6331822499424
Order_No_20602,2947.8508450934323
Order_No_28137,3114.822970138853
Order_No_7831,2712.963402459026
Order_No_10415,3348.7365361143957
Order_No_18209,2718.5350385380307
Order_No_1785,3346.8859965113566
Order_No_26356,3354.265491206368
Order_No_22626,3021.036430789394
Order_No_20408,2815.0950155886776
Order_No_1291,3372.244368952936
Order_No_3872,2928.265657158134
Order_No_7811,2947.8508450934323
Order_No_1688,2928.265657158134
Order_No_10749,3021.036430789394
Order_No_8606,2712.963402459026
Order_No_21045,2724.0114472862424
Order_No_24642,2868.4052333534164
Order_No_19658,2680.526215014156
Order_No_11143,2734.1658203472316
Order_No_20174,2778.8336721976184
Order_No_11271,3329.5423951161947
Order_No_21619,2839.767603875507
Order_No_12882,2639.875302604617
Order_No_13707,3169.410205922228
Order_No_27870,2680.526215014156
Order_No_27175,2712.963402459026
Order_No_23193,3348.7365361143957
Order_No_26792,3233.2916646548792
Order_No_8477,2998.186483258168
Order_No_5644,3344.330415723455
Order_No_17568,2712.963402459026
Order_No_24791,2972.3689867288012
Order_No_8516,3243.8025917931186
Order_No_14352,3336.300648340114
Order_No_21115,2724.0114472862424
Order_No_14295,2724.0114472862424
Order_No_4241,2651.3408880965617
Order_No_6537,2651.3408880965617
Order_No_5745,3227.1974781086865
Order_No_7814,3354.265491206368
Order_No_17036,3372.244368952936
Order_No_7550,3277.82410325564
Order_No_8541,3372.060904861646
Order_No_17107,2849.8437712662508
Order_No_15533,2680.526215014156
Order_No_24471,2849.8437712662508
Order_No_22059,2991.6998008966625
Order_No_13682,2812.2319700042935
Order_No_16304,3048.151296713148
Order_No_15971,2718.5350385380307
Order_No_13816,3275.0656050661673
Order_No_1299,2718.5350385380307
Order_No_16591,2718.5350385380307
Order_No_14301,2651.3408880965617
Order_No_11796,3265.5286804327015
Order_No_1496,2712.963402459026
Order_No_15046,2932.737180945768
Order_No_14012,2687.00091994186
Order_No_24632,2651.3408880965617
Order_No_15371,2734.1658203472316
Order_No_26341,3169.410205922228
Order_No_22604,2924.096739125351
Order_No_6864,3279.1210730045154
Order_No_4975,2711.1310754389215
Order_No_24591,2651.3408880965617
Order_No_25549,3372.244368952936
Order_No_18512,2849.8437712662508
Order_No_26563,3293.0356807506832
Order_No_25165,3336.748472613622
Order_No_15832,3372.244368952936
Order_No_24376,2995.9016627396595
Order_No_20678,3348.7365361143957
Order_No_10522,3026.915708845134
Order_No_22205,2701.1426990046384
Order_No_10745,2939.474471717561
Order_No_19717,3399.591165669167
Order_No_23942,2796.228348800184
Order_No_5473,2849.8437712662508
Order_No_26248,2805.2289484555245
Order_No_5324,2823.7838368233424
Order_No_26892,2712.963402459026
Order_No_6840,3265.5286804327015
Order_No_26156,3339.882725822839
Order_No_9183,2972.3689867288012
Order_No_20185,2836.010216951994
Order_No_8896,3123.5513805602213
Order_No_5444,3354.265491206368
Order_No_9975,3287.138520089309
Order_No_19711,3348.7365361143957
Order_No_5148,3243.8025917931186
Order_No_22964,2998.186483258168
Order_No_26674,2680.526215014156
Order_No_20033,3372.244368952936
Order_No_17258,3329.5423951161947
Order_No_23885,3372.060904861646
Order_No_9908,3243.8025917931186
Order_No_10017,3336.300648340114
Order_No_3652,3369.576955717078
Order_No_6052,3227.1974781086865
Order_No_19139,2932.737180945768
Order_No_4240,3344.330415723455
Order_No_14479,3122.8313863372364
Order_No_26236,3114.822970138853
Order_No_18468,2991.6998008966625
Order_No_10170,3372.244368952936
Order_No_27719,3114.822970138853
Order_No_21645,2796.228348800184
Order_No_21459,3252.7931300520477
Order_No_22807,3402.6331822499424
Order_No_10608,2839.767603875507
Order_No_26682,2687.00091994186
Order_No_9246,3169.410205922228
Order_No_26933,3265.5286804327015
Order_No_20284,3123.5513805602213
Order_No_16582,3336.300648340114
Order_No_18020,3081.780082810562
Order_No_11578,2687.00091994186
Order_No_2623,2815.0950155886776
Order_No_19145,3354.265491206368
Order_No_19497,2734.1658203472316
Order_No_17066,3224.273404518347
Order_No_7934,2687.00091994186
Order_No_27076,3329.5423951161947
Order_No_18743,3372.060904861646
Order_No_27790,2734.1658203472316
Order_No_25259,3021.036430789394
Order_No_3411,3041.8728922418704
Order_No_14195,3114.822970138853
Order_No_4723,2598.841708875255
Order_No_15357,3026.915708845134
Order_No_8096,3354.265491206368
Order_No_3358,3372.244368952936
Order_No_24929,3354.265491206368
Order_No_3328,2651.3408880965617
Order_No_8953,3336.748472613622
Order_No_21906,3233.2916646548792
Order_No_12892,2680.526215014156
Order_No_27330,2839.767603875507
Order_No_13690,3240.1166120700045
Order_No_7152,2687.00091994186
Order_No_10494,2808.6981994698854
Order_No_18970,2651.3408880965617
Order_No_7099,2680.526215014156
Order_No_16952,3114.822970138853
Order_No_11812,2687.00091994186
Order_No_8455,2651.3408880965617
Order_No_15409,3334.961345373902
Order_No_15834,2803.7474456739856
Order_No_19785,2947.8508450934323
Order_No_16639,2819.7579478930916
Order_No_17577,3123.5513805602213
Order_No_3532,2651.3408880965617
Order_No_10653,2680.526215014156
Order_No_20217,2838.6321697033354
Order_No_17673,3287.138520089309
Order_No_12274,3336.748472613622
Order_No_19901,2625.5570516779044
Order_No_9030,3399.3511665323813
Order_No_25892,3374.0853950917867
Order_No_19383,3243.8025917931186
Order_No_3682,3346.8859965113566
Order_No_18661,3348.7365361143957
Order_No_21675,2998.186483258168
Order_No_6163,3265.5286804327015
Order_No_23160,3354.265491206368
Order_No_20045,3381.631117315839
Order_No_676,2812.0575546057726
Order_No_21541,3294.5535216843805
Order_No_25783,3399.591165669167
Order_No_19780,3354.265491206368
Order_No_23340,3336.748472613622
Order_No_19305,3227.680393957483
Order_No_7311,2718.5350385380307
Order_No_801,3081.780082810562
Order_No_12769,2838.6321697033354
Order_No_9896,2812.2319700042935
Order_No_23391,3021.036430789394
Order_No_25574,3227.1974781086865
Order_No_19657,2733.817185823964
Order_No_11883,2965.358408227153
Order_No_27534,3021.036430789394
Order_No_20797,2724.0114472862424
Order_No_1606,3279.1210730045154
Order_No_23082,3227.1974781086865
Order_No_6198,3399.591165669167
Order_No_13152,2808.6981994698854
Order_No_13090,2724.0114472862424
Order_No_287,3372.060904861646
Order_No_3821,3399.591165669167
Order_No_11601,3372.060904861646
Order_No_4654,2598.841708875255
Order_No_15157,3026.915708845134
Order_No_1399,3294.5535216843805
Order_No_20313,2836.010216951994
Order_No_26573,3354.265491206368
Order_No_26734,3399.3511665323813
Order_No_23536,3243.8025917931186
Order_No_18602,3337.3848942527575
Order_No_540,2928.265657158134
Order_No_18916,3026.915708845134
Order_No_18810,2718.5350385380307
Order_No_9462,3277.82410325564
Order_No_23237,2815.5146728685613
Order_No_9095,2812.0575546057726
Order_No_867,2802.178422674823
Order_No_13162,2844.793772173624
Order_No_12632,3134.633674864595
Order_No_20015,3372.060904861646
Order_No_15775,2778.8336721976184
Order_No_5074,3252.7931300520477
Order_No_1536,2701.1426990046384
Order_No_19943,3397.2523495020823
Order_No_6287,2947.8508450934323
Order_No_17352,3221.9959440183075
Order_No_5750,2680.526215014156
Order_No_24437,2651.3408880965617
Order_No_24827,3021.036430789394
Order_No_18938,2839.767603875507
Order_No_24280,2651.3408880965617
Order_No_7115,2724.0114472862424
Order_No_4908,2639.875302604617
Order_No_27777,2928.265657158134
Order_No_19158,2836.010216951994
Order_No_7585,3354.265491206368
Order_No_19450,2808.6981994698854
Order_No_9747,2965.358408227153
Order_No_5799,2947.8508450934323
Order_No_28260,2651.3408880965617
Order_No_12246,2639.875302604617
Order_No_25826,2712.963402459026
Order_No_4691,3348.7365361143957
Order_No_13884,3336.748472613622
Order_No_10325,2680.526215014156
Order_No_8100,2932.737180945768
Order_No_17465,2836.010216951994
Order_No_2367,3345.385486172552
Order_No_21080,2625.5570516779044
Order_No_6990,3227.1974781086865
Order_No_2240,2947.8508450934323
Order_No_5905,3243.8025917931186
Order_No_18566,3279.1210730045154
Order_No_14488,2724.0114472862424
Order_No_14987,2598.841708875255
Order_No_21799,2815.0950155886776
Order_No_27786,2802.178422674823
Order_No_806,3026.915708845134
Order_No_308,2712.963402459026
Order_No_6112,3358.5824841812528
Order_No_9994,3372.060904861646
Order_No_15076,2651.3408880965617
Order_No_4192,2819.7579478930916
Order_No_8405,2651.3408880965617
Order_No_1820,3374.0853950917867
Order_No_1078,3134.633674864595
Order_No_7786,2947.8508450934323
Order_No_23124,2812.2319700042935
Order_No_10293,3372.060904861646
Order_No_3277,2712.963402459026
Order_No_22505,2995.9016627396595
Order_No_13889,3345.385486172552
Order_No_9880,3381.631117315839
Order_No_14734,2829.770272772087
Order_No_9620,3374.0853950917867
Order_No_24340,2796.228348800184
Order_No_13879,3265.5286804327015
Order_No_13809,2998.186483258168
Order_No_28064,2687.00091994186
Order_No_19686,2868.4052333534164
Order_No_16049,2724.0114472862424
Order_No_15069,2947.8508450934323
Order_No_28224,2995.9016627396595
Order_No_18668,2651.3408880965617
Order_No_27246,3334.7437491312803
Order_No_16100,3348.7365361143957
Order_No_9345,2289.494382482146
Order_No_1612,3354.265491206368
Order_No_13180,3134.633674864595
Order_No_6184,2724.0114472862424
Order_No_24302,2687.00091994186
Order_No_22523,2823.7838368233424
Order_No_25840,2947.8508450934323
Order_No_6408,3252.7931300520477
Order_No_8191,3346.8859965113566
Order_No_26783,3311.824016388101
Order_No_5718,2808.6981994698854
Order_No_23973,2724.0114472862424
Order_No_469,2823.7838368233424
Order_No_9793,3021.036430789394
Order_No_4600,3233.2916646548792
Order_No_21556,3277.82410325564
Order_No_14209,2833.4613693414362
Order_No_7589,2987.1302084894905
Order_No_16570,2724.0114472862424
Order_No_1938,3227.1974781086865
Order_No_24724,3399.591165669167
Order_No_8499,3275.0656050661673
Order_No_22857,3233.2916646548792
Order_No_24545,2808.6981994698854
Order_No_20627,2803.7474456739856
Order_No_5374,3490.2013705691816
Order_No_16583,2778.8336721976184
Order_No_3013,2687.00091994186
Order_No_15897,2712.963402459026
Order_No_6242,2965.358408227153
Order_No_10795,3354.265491206368
Order_No_11326,2932.737180945768
Order_No_8849,3021.036430789394
Order_No_4578,2680.526215014156
Order_No_1794,2815.0950155886776
Order_No_16566,2651.3408880965617
Order_No_13328,2651.3408880965617
Order_No_9835,2805.2289484555245
Order_No_9020,3277.82410325564
Order_No_1081,3384.8598575403303
Order_No_18330,2819.7579478930916
Order_No_15697,2991.6998008966625
Order_No_20310,2724.0114472862424
Order_No_21133,2819.7579478930916
Order_No_11500,3294.5535216843805
Order_No_27395,2680.526215014156
Order_No_1326,3287.138520089309
Order_No_26979,3026.915708845134
Order_No_20718,3352.033986205048
Order_No_26454,2819.7579478930916
Order_No_19909,2987.1302084894905
Order_No_155,2733.817185823964
Order_No_18346,2718.5350385380307
Order_No_12219,3372.060904861646
Order_No_8151,3346.8859965113566
Order_No_17193,3134.633674864595
Order_No_26380,2991.6998008966625
Order_No_21450,3372.060904861646
Order_No_17200,3374.0853950917867
Order_No_8699,2680.526215014156
Order_No_4109,3372.060904861646
Order_No_25382,3336.664852990602
Order_No_9085,3243.8025917931186
Order_No_18383,2724.0114472862424
Order_No_2790,3345.385486172552
Order_No_11017,3227.680393957483
Order_No_953,2805.2289484555245
Order_No_11118,2598.841708875255
Order_No_6762,3294.5535216843805
Order_No_18268,2815.0950155886776
Order_No_2791,2947.8508450934323
Order_No_18516,3021.036430789394
Order_No_24626,3134.633674864595
Order_No_4471,3354.265491206368
Order_No_12944,2724.0114472862424
Order_No_3748,3397.2523495020823
Order_No_852,3354.265491206368
Order_No_23553,2651.3408880965617
Order_No_4146,2598.841708875255
Order_No_2619,3329.5423951161947
Order_No_19825,3277.82410325564
Order_No_6844,2724.0114472862424
